customId,winnerCode,hasGlobalHighlights,hasEventPlayerStatistics,hasEventPlayerHeatMap,detailId,crowdsourcingDataDisplayEnabled,id,startTimestamp,slug,finalResultOnly,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport.name,tournament.category.sport.slug,tournament.category.sport.id,tournament.category.id,tournament.category.flag,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.category.name,tournament.uniqueTournament.category.slug,tournament.uniqueTournament.category.sport.name,tournament.uniqueTournament.category.sport.slug,tournament.uniqueTournament.category.sport.id,tournament.uniqueTournament.category.id,tournament.uniqueTournament.category.flag,tournament.uniqueTournament.userCount,tournament.uniqueTournament.crowdsourcingEnabled,tournament.uniqueTournament.hasPerformanceGraphFeature,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.displayInverseHomeAwayTeams,tournament.priority,tournament.id,roundInfo.round,roundInfo.name,roundInfo.cupRoundType,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.nameCode,homeTeam.disabled,homeTeam.type,homeTeam.id,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.subTeams,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.nameCode,awayTeam.disabled,awayTeam.type,awayTeam.id,awayTeam.country.alpha2,awayTeam.country.name,awayTeam.subTeams,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,homeScore.extra1,homeScore.extra2,homeScore.overtime,homeScore.penalties,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,awayScore.extra1,awayScore.extra2,awayScore.overtime,awayScore.penalties,time.injuryTime1,time.injuryTime2,time.injuryTime3,time.injuryTime4,time.currentPeriodStartTimestamp,changes.changes,changes.changeTimestamp,awayRedCards,tournament.category.alpha2,tournament.uniqueTournament.category.alpha2,aggregatedWinnerCode,homeRedCards,coverage,choice_1,choice_X,choice_2
jvksNmp,2,False,,,,False,11020791,1688205600,zweigen-kanazawa-tochigi-sc,False,J2 League,j2-league,Japan,japan,Football,football,1,52,japan,J2 League,j2-league,Japan,japan,Football,football,1,52,japan,0,False,False,402,False,False,0,3034,23.0,,,100,Ended,finished,Zweigen Kanazawa,zweigen-kanazawa,Zweigen Kanazawa,Football,football,1,0,ZWE,,0,38138,JP,Japan,[],#52b030,#52b030,#ffffff,Tochigi SC,tochigi-sc,Tochigi,Football,football,1,0,TOC,,0,26009,JP,Japan,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,1.0,0.0,1.0,,,,,,,,,1688209440.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'awayScore.period2']",1688212514,,JP,JP,,,,2.3,3.0,3.5
YmbscNi,1,True,,,,False,11020784,1688207400,vegalta-sendai-montedio-yamagata,False,J2 League,j2-league,Japan,japan,Football,football,1,52,japan,J2 League,j2-league,Japan,japan,Football,football,1,52,japan,0,False,False,402,False,False,0,3034,23.0,,,100,Ended,finished,Montedio Yamagata,montedio-yamagata,Yamagata,Football,football,1,0,MON,,0,21902,JP,Japan,[],#52b030,#52b030,#ffffff,Vegalta Sendai,vegalta-sendai,Sendai,Football,football,1,0,VEG,,0,3148,JP,Japan,[],#52b030,#52b030,#ffffff,4.0,4.0,2.0,2.0,4.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,1.0,4.0,,,1688214221.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688214223,,JP,JP,,,,2.7,3.75,2.45
yPrsZMcc,3,False,,,,False,11020785,1688288400,blaublitz-akita-iwaki-fc,False,J2 League,j2-league,Japan,japan,Football,football,1,52,japan,J2 League,j2-league,Japan,japan,Football,football,1,52,japan,0,False,False,402,False,False,0,3034,23.0,,,100,Ended,finished,Blaublitz Akita,blaublitz-akita,Blaublitz A,Football,football,1,0,BLA,,0,44523,JP,Japan,[],#52b030,#52b030,#ffffff,Iwaki FC,iwaki-fc,Iwaki,Football,football,1,0,IWA,,0,256899,JP,Japan,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,1.0,4.0,,,1688295347.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688295351,,JP,JP,,,,2.6,3.1,3.0
OmbsdNi,2,False,,,,False,11020789,1688292000,tokyo-verdy-roasso-kumamoto,False,J2 League,j2-league,Japan,japan,Football,football,1,52,japan,J2 League,j2-league,Japan,japan,Football,football,1,52,japan,0,False,False,402,False,False,0,3034,23.0,,,100,Ended,finished,Roasso Kumamoto,roasso-kumamoto,Kumamoto,Football,football,1,0,ROA,,0,21903,JP,Japan,[],#52b030,#52b030,#ffffff,Tokyo Verdy,tokyo-verdy,Tokyo Verdy,Football,football,1,0,VER,False,0,3139,JP,Japan,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,,,,,,,1.0,1.0,1.0,,,,,,,4.0,5.0,,,1688299184.0,"['status.code', 'status.description', 'status.type', 'time.currentPeriodStart']",1688299187,,JP,JP,,,,3.0,3.3,2.38
fhcsJgL,2,True,,,,False,11035464,1688212800,maktaaral-fk-aktobe,False,Premier League,premier-league,Kazakhstan,kazakhstan,Football,football,1,278,kazakhstan,Premier League,premier-league,Kazakhstan,kazakhstan,Football,football,1,278,kazakhstan,0,False,False,682,False,False,0,3103,14.0,,,100,Ended,finished,Maktaaral,maktaaral,Maktaaral,Football,football,1,0,MAK,,0,90334,KZ,Kazakhstan,[],#52b030,#52b030,#ffffff,FK Aktobe,fk-aktobe,Aktobe,Football,football,1,0,AKT,False,0,5355,KZ,Kazakhstan,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,,,,,2.0,2.0,1.0,1.0,2.0,,,,,,,,,1688219691.0,['time.currentPeriodStart'],1688219693,,KZ,KZ,,1.0,,4.33,3.5,1.67
khcsohc,2,False,,,,False,11035443,1688212800,zhetysu-taldykorgan-shakhter-karagandy,False,Premier League,premier-league,Kazakhstan,kazakhstan,Football,football,1,278,kazakhstan,Premier League,premier-league,Kazakhstan,kazakhstan,Football,football,1,278,kazakhstan,0,False,False,682,False,False,0,3103,14.0,,,100,Ended,finished,Zhetysu Taldykorgan,zhetysu-taldykorgan,Zhetysu,Football,football,1,0,ZHE,,0,5364,KZ,Kazakhstan,[],#52b030,#52b030,#ffffff,Shakhter Karagandy,shakhter-karagandy,Shakhter,Football,football,1,0,SKA,False,0,5360,KZ,Kazakhstan,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,3.0,3.0,2.0,1.0,3.0,,,,,,,,,1688216760.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688220249,,KZ,KZ,,,,2.0,3.4,3.1
jhcsRxo,2,False,,,,False,11035460,1688223600,fc-okzhetpes-fc-kaysar,False,Premier League,premier-league,Kazakhstan,kazakhstan,Football,football,1,278,kazakhstan,Premier League,premier-league,Kazakhstan,kazakhstan,Football,football,1,278,kazakhstan,0,False,False,682,False,False,0,3103,14.0,,,100,Ended,finished,FC Kaysar,fc-kaysar,Kaysar,Football,football,1,0,KKY,False,0,36142,KZ,Kazakhstan,[],#52b030,#52b030,#ffffff,FC Okzhetpes,fc-okzhetpes,Okzhetpes,Football,football,1,0,OKZ,False,0,5359,KZ,Kazakhstan,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,1.0,0.0,1.0,,,,,,,,,1688230911.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688230916,,KZ,KZ,,1.0,,2.05,3.4,3.1
xdcsrhc,1,True,,,,False,11035426,1688295600,fc-qyzyljar-kairat-almaty,False,Premier League,premier-league,Kazakhstan,kazakhstan,Football,football,1,278,kazakhstan,Premier League,premier-league,Kazakhstan,kazakhstan,Football,football,1,278,kazakhstan,0,False,False,682,False,False,0,3103,13.0,,,100,Ended,finished,FC Qyzyljar,fc-qyzyljar,Qyzyljar,Football,football,1,0,KYZ,False,0,5367,KZ,Kazakhstan,[],#52b030,#52b030,#ffffff,Kairat Almaty,kairat-almaty,Kairat,Football,football,1,0,ALM,,0,5172,KZ,Kazakhstan,[],#52b030,#52b030,#ffffff,2.0,2.0,2.0,0.0,2.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,,,,,1688302534.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688302538,,KZ,KZ,,,,2.15,3.25,3.0
fyosNIo,2,True,,,,False,11035437,1688302800,caspiy-aktau-astana,False,Premier League,premier-league,Kazakhstan,kazakhstan,Football,football,1,278,kazakhstan,Premier League,premier-league,Kazakhstan,kazakhstan,Football,football,1,278,kazakhstan,0,False,False,682,False,False,0,3103,13.0,,,100,Ended,finished,Caspiy Aktau,caspiy-aktau,Caspiy,Football,football,1,0,KAS,False,0,36688,KZ,Kazakhstan,[],#52b030,#52b030,#ffffff,Astana,astana,Astana,Football,football,1,0,FCA,False,0,36155,KZ,Kazakhstan,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,2.0,2.0,1.0,1.0,2.0,,,,,,,,,1688307000.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688310072,,KZ,KZ,,,,5.75,4.33,1.4
GwosYEq,3,True,,,,False,11070063,1688137200,bfc-daugava-daugavpils-fs-jelgava,False,Virsliga,virsliga,Latvia,latvia,Football,football,1,163,latvia,Virsliga,virsliga,Latvia,latvia,Football,football,1,163,latvia,0,False,False,197,False,False,0,1279,20.0,,,100,Ended,finished,BFC Daugava Daugavpils,bfc-daugava-daugavpils,BFC Daugavpils,Football,football,1,0,BFC,,0,41498,LV,Latvia,[],#52b030,#52b030,#ffffff,FS Jelgava,fs-jelgava,Jelgava,Football,football,1,0,JEL,False,0,36081,LV,Latvia,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,1.0,4.0,,,1688143899.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688143901,,LV,LV,,,,1.85,3.5,3.8
FwosBRmc,2,True,,,,False,11070064,1688137200,fk-tukums-2000-sk-super-nova,False,Virsliga,virsliga,Latvia,latvia,Football,football,1,163,latvia,Virsliga,virsliga,Latvia,latvia,Football,football,1,163,latvia,0,False,False,197,False,False,0,1279,20.0,,,100,Ended,finished,SK Super Nova,sk-super-nova,SK Super Nova,Football,football,1,0,SUN,,0,282126,LV,Latvia,[],#52b030,#52b030,#ffffff,FK Tukums 2000,fk-tukums-2000,Tukums 2000,Football,football,1,0,TUK,,0,36080,LV,Latvia,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,,,,,5.0,5.0,3.0,2.0,5.0,,,,,,3.0,,,1688143717.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688143721,,LV,LV,,,,3.8,4.0,1.7
tzCstXob,3,True,,,,False,11070062,1688144400,rfs-riga-fc,False,Virsliga,virsliga,Latvia,latvia,Football,football,1,163,latvia,Virsliga,virsliga,Latvia,latvia,Football,football,1,163,latvia,0,False,False,197,False,False,0,1279,20.0,,,100,Ended,finished,Riga FC,riga-fc,Riga,Football,football,1,0,RFC,,0,162368,LV,Latvia,[],#52b030,#52b030,#ffffff,RFS,rfs,RFS,Football,football,1,0,RFS,False,0,68718,LV,Latvia,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,,,,,2.0,2.0,2.0,0.0,2.0,,,,,,,,,1688148215.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.injuryTime1', 'time.injuryTime2']",1688151289,,LV,LV,,,,1.91,3.25,3.5
nfCbshlzc,1,True,,,,False,11328655,1688137200,fk-riteriai-fk-panevezys,False,A Lyga,a-lyga,Lithuania,lithuania,Football,football,1,160,lithuania,A Lyga,a-lyga,Lithuania,lithuania,Football,football,1,160,lithuania,0,False,False,198,False,False,0,1260,20.0,,,100,Ended,finished,FK Panevėžys,fk-panevezys,Panevėžys,Football,football,1,0,PAN,False,0,192763,LT,Lithuania,[],#52b030,#52b030,#ffffff,FK Riteriai,fk-riteriai,Riteriai,Football,football,1,0,RIT,False,0,310557,LT,Lithuania,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1688140980.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'awayScore.period2']",1688144047,,LT,LT,,1.0,,1.36,4.5,6.5
WtrbsLaCb,1,True,,,,False,11328656,1688223600,dainava-alytus-dziugas-telsiai,False,A Lyga,a-lyga,Lithuania,lithuania,Football,football,1,160,lithuania,A Lyga,a-lyga,Lithuania,lithuania,Football,football,1,160,lithuania,0,False,False,198,False,False,0,1260,20.0,,,100,Ended,finished,Džiugas Telšiai,dziugas-telsiai,Džiugas,Football,football,1,0,DZI,,0,168446,LT,Lithuania,[],#52b030,#52b030,#ffffff,Dainava Alytus,dainava-alytus,Dainava,Football,football,1,0,DAA,False,0,192536,LT,Lithuania,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,,,,,1688230280.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688230283,1.0,LT,LT,,,,4.2,3.4,1.73
DidbsqXRd,1,False,,,,False,11384761,1688230800,centro-caribe-sports-costa-rica,False,"Central American and Caribbean Games, Women, Gr. A",central-american-and-caribbean-games-women-gr-a,North & Central America,north-central-america,Football,football,1,1469,north-and-central-america,"Central American and Caribbean Games, Women",central-american-and-caribbean-games-women,North & Central America,north-central-america,Football,football,1,1469,north-and-central-america,0,False,False,11302,False,False,0,39362,2.0,,,100,Ended,finished,Centro Caribe Sports,centro-caribe-sports,Centro Caribe Sports,Football,football,1,0,CEN,False,0,482366,,,[],#52b030,#52b030,#ffffff,Costa Rica,costa-rica,Costa Rica,Football,football,1,0,CRC,False,0,132928,CR,Costa Rica,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,2.0,5.0,,,1688237631.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688237633,,,,,1.0,,1.53,3.75,5.0
YDwbsEucc,1,False,,,,False,11377149,1688241600,venezuela-haiti,False,"Central American and Caribbean Games, Women, Gr. A",central-american-and-caribbean-games-women-gr-a,North & Central America,north-central-america,Football,football,1,1469,north-and-central-america,"Central American and Caribbean Games, Women",central-american-and-caribbean-games-women,North & Central America,north-central-america,Football,football,1,1469,north-and-central-america,0,False,False,11302,False,False,0,39362,2.0,,,100,Ended,finished,Venezuela,venezuela,Venezuela,Football,football,1,0,VEN,,0,255979,VE,Venezuela,[],#52b030,#52b030,#ffffff,Haiti,haiti,Haiti,Football,football,1,0,HAI,False,0,178948,HT,Haiti,[],#52b030,#52b030,#ffffff,4.0,4.0,2.0,2.0,4.0,,,,,1.0,1.0,1.0,0.0,1.0,,,,,2.0,2.0,,,1688248247.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688248251,,,,,,,1.06,9.0,17.0
rgosHidb,2,False,,,,False,11384766,1688263200,mexico-el-salvador,False,"Central American and Caribbean Games, Women, Gr. B",central-american-and-caribbean-games-women-gr-b,North & Central America,north-central-america,Football,football,1,1469,north-and-central-america,"Central American and Caribbean Games, Women",central-american-and-caribbean-games-women,North & Central America,north-central-america,Football,football,1,1469,north-and-central-america,0,False,False,11302,False,False,0,67493,4.0,,,100,Ended,finished,El Salvador,el-salvador,El Salvador,Football,football,1,0,ESA,,0,132932,SV,El Salvador,[],#52b030,#52b030,#ffffff,Mexico,mexico,Mexico,Football,football,1,0,MEX,,0,35317,MX,Mexico,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,,,,,3.0,3.0,0.0,3.0,3.0,,,,,,3.0,,,1688269766.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688269769,,,,,,,19.0,11.0,1.06
NvIbsCXRd,2,False,,,,False,11388949,1688155200,centro-caribe-sports-u23-honduras-u23,False,"Central American and Caribbean Games, Group B",central-american-and-caribbean-games-group-b,North & Central America,north-central-america,Football,football,1,1469,north-and-central-america,Central American and Caribbean Games,central-american-and-caribbean-games,North & Central America,north-central-america,Football,football,1,1469,north-and-central-america,0,False,False,11304,False,False,0,117534,2.0,,,100,Ended,finished,Centro Caribe Sports U23,centro-caribe-sports-u23,Centro Caribe Sports U23,Football,football,1,0,CEN,False,0,482377,,,[],#52b030,#52b030,#ffffff,Honduras U23,honduras-u23,Honduras,Football,football,1,0,HON,,0,208538,HN,Honduras,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,,,,,2.0,2.0,1.0,1.0,2.0,,,,,,,,,1688158985.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.injuryTime1', 'time.injuryTime2']",1688162140,,,,,1.0,,5.0,4.0,1.53
efBbsBXRd,2,False,,,,False,11388950,1688166000,jamaica-costa-rica-u23,False,"Central American and Caribbean Games, Group B",central-american-and-caribbean-games-group-b,North & Central America,north-central-america,Football,football,1,1469,north-and-central-america,Central American and Caribbean Games,central-american-and-caribbean-games,North & Central America,north-central-america,Football,football,1,1469,north-and-central-america,0,False,False,11304,False,False,0,117534,2.0,,,100,Ended,finished,Jamaica,jamaica,Jamaica,Football,football,1,0,JAM,,0,482376,JM,Jamaica,[],#52b030,#52b030,#ffffff,Costa Rica U23,costa-rica-u23,Costa Rica,Football,football,1,0,CRC,False,0,190254,CR,Costa Rica,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,6.0,6.0,3.0,3.0,6.0,,,,,,,,,1688172439.0,"['homeScore.normaltime', 'awayScore.normaltime', 'time.injuryTime1']",1688192319,,,,,1.0,,3.4,3.5,1.85
Lpsmr,1,False,,,,False,10934273,1688216400,jerv-kfum-oslo,False,1st Division,1st-division,Norway,norway,Football,football,1,5,norway,1st Division,1st-division,Norway,norway,Football,football,1,5,norway,0,False,False,22,False,False,0,6,14.0,,,100,Ended,finished,Jerv,jerv,Jerv,Football,football,1,0,JER,,0,862,NO,Norway,[],#52b030,#52b030,#ffffff,KFUM Oslo,kfum-oslo,KFUM Oslo,Football,football,1,0,KFU,,0,786,NO,Norway,[],#52b030,#52b030,#ffffff,4.0,4.0,0.0,4.0,4.0,,,,,3.0,3.0,1.0,2.0,3.0,,,,,1.0,5.0,,,1688223119.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688223122,,NO,NO,,,,3.0,3.6,2.25
Fnshu,1,False,,,,False,10934275,1688216400,kristiansund-bk-hodd-il,False,1st Division,1st-division,Norway,norway,Football,football,1,5,norway,1st Division,1st-division,Norway,norway,Football,football,1,5,norway,0,False,False,22,False,False,0,6,14.0,,,100,Ended,finished,Kristiansund BK,kristiansund-bk,Kristiansund,Football,football,1,0,KBK,,0,957,NO,Norway,[],#52b030,#52b030,#ffffff,Hødd IL,hodd-il,Hødd,Football,football,1,0,HOD,,0,680,NO,Norway,[],#52b030,#52b030,#ffffff,4.0,4.0,1.0,3.0,4.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,2.0,4.0,,,1688223100.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688223105,,NO,NO,,,,1.5,4.5,6.0
mnsdt,2,False,,,,False,10934277,1688216400,mjondalen-moss-fk,False,1st Division,1st-division,Norway,norway,Football,football,1,5,norway,1st Division,1st-division,Norway,norway,Football,football,1,5,norway,0,False,False,22,False,False,0,6,14.0,,,100,Ended,finished,Mjøndalen,mjondalen,Mjøndalen,Football,football,1,0,MJO,,0,903,NO,Norway,[],#52b030,#52b030,#ffffff,Moss FK,moss-fk,Moss FK,Football,football,1,0,MFK,,0,662,NO,Norway,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,2.0,2.0,1.0,1.0,2.0,,,,,4.0,3.0,,,1688223192.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688223194,,NO,NO,,,,2.4,3.6,2.75
HnsEt,3,False,,,,False,10934279,1688216400,sandnes-ulf-asane,False,1st Division,1st-division,Norway,norway,Football,football,1,5,norway,1st Division,1st-division,Norway,norway,Football,football,1,5,norway,0,False,False,22,False,False,0,6,14.0,,,100,Ended,finished,Sandnes Ulf,sandnes-ulf,Sandnes,Football,football,1,0,SAN,,0,929,NO,Norway,[],#52b030,#52b030,#ffffff,Åsane,asane,Åsane,Football,football,1,0,ASA,,0,682,NO,Norway,[],#52b030,#52b030,#ffffff,3.0,3.0,2.0,1.0,3.0,,,,,3.0,3.0,1.0,2.0,3.0,,,,,1.0,3.0,,,1688222981.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688222984,,NO,NO,,,,2.2,3.75,3.1
pnsEn,2,False,,,,False,10934281,1688216400,skeid-sogndal-il,False,1st Division,1st-division,Norway,norway,Football,football,1,5,norway,1st Division,1st-division,Norway,norway,Football,football,1,5,norway,0,False,False,22,False,False,0,6,14.0,,,100,Ended,finished,Skeid,skeid,Skeid,Football,football,1,0,SKE,,0,679,NO,Norway,[],#52b030,#52b030,#ffffff,Sogndal IL,sogndal-il,Sogndal,Football,football,1,0,SIL,,0,665,NO,Norway,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,,,,,4.0,4.0,2.0,2.0,4.0,,,,,,4.0,,,1688223089.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688223092,,NO,NO,,,,3.0,4.0,2.1
nnstn,1,False,,,,False,10934283,1688302800,raufoss-bryne-fk,False,1st Division,1st-division,Norway,norway,Football,football,1,5,norway,1st Division,1st-division,Norway,norway,Football,football,1,5,norway,0,False,False,22,False,False,0,6,14.0,,,100,Ended,finished,Bryne FK,bryne-fk,Bryne FK,Football,football,1,0,BRY,,0,663,NO,Norway,[],#52b030,#52b030,#ffffff,Raufoss,raufoss,Raufoss,Football,football,1,0,RAU,,0,668,NO,Norway,[],#52b030,#52b030,#ffffff,4.0,4.0,3.0,1.0,4.0,,,,,1.0,1.0,1.0,0.0,1.0,,,,,2.0,5.0,,,1688309627.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart', 'time.currentPeriodStart']",1688309630,,NO,NO,,,,2.7,3.25,2.75
Mnsio,1,False,,,,False,10934285,1688302800,ranheim-il-fredrikstad-fk,False,1st Division,1st-division,Norway,norway,Football,football,1,5,norway,1st Division,1st-division,Norway,norway,Football,football,1,5,norway,0,False,False,22,False,False,0,6,14.0,,,100,Ended,finished,Fredrikstad FK,fredrikstad-fk,Fredrikstad,Football,football,1,0,FFK,,0,687,NO,Norway,[],#52b030,#52b030,#ffffff,Ranheim IL,ranheim-il,Ranheim,Football,football,1,0,RAN,,0,708,NO,Norway,[],#52b030,#52b030,#ffffff,4.0,4.0,3.0,1.0,4.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,3.0,,,1688309415.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688309417,,NO,NO,,,,1.7,3.75,5.0
rnsxn,1,False,,,,False,10934287,1688302800,kongsvinger-ik-start,False,1st Division,1st-division,Norway,norway,Football,football,1,5,norway,1st Division,1st-division,Norway,norway,Football,football,1,5,norway,0,False,False,22,False,False,0,6,14.0,,,100,Ended,finished,Kongsvinger,kongsvinger,Kongsvinger,Football,football,1,0,KIL,,0,672,NO,Norway,[],#52b030,#52b030,#ffffff,IK Start,ik-start,Start,Football,football,1,0,STA,,0,667,NO,Norway,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,,,,,1.0,1.0,1.0,0.0,1.0,,,,,1.0,5.0,,,1688309693.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688309697,1.0,NO,NO,,,,1.75,4.2,4.2
dosjfd,2,False,,,,False,10950918,1688216400,fram-larvik-vard-haugesund,False,"2nd Division, Group 1",2nd-division-group-1,Norway,norway,Football,football,1,5,norway,"2nd Division, Group 1",2nd-division-group-1,Norway,norway,Football,football,1,5,norway,0,False,False,11085,False,False,0,396,12.0,,,100,Ended,finished,Fram Larvik,fram-larvik,Fram Larvik,Football,football,1,0,FRA,,0,7759,NO,Norway,[],#52b030,#52b030,#ffffff,Vard Haugesund,vard-haugesund,Vard Haugesund,Football,football,1,0,VAH,,0,703,NO,Norway,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,,,,,2.0,2.0,2.0,0.0,2.0,,,,,,,,,1688219999.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688223028,,NO,NO,,,,2.1,3.8,2.7
